,prefecture,municipality name,municipalities,region,majorIsland,district
1561,Hokkaido (北海道),Naganuma (長沼町),town,Hokkaidō (北海道),Hokkaidō (北海道),Yūbari (夕張郡)
1562,Hokkaido (北海道),Kuriyama (栗山町),town,Hokkaidō (北海道),Hokkaidō (北海道),Yūbari (夕張郡)
1563,Hokkaido (北海道),Tsukigata (月形町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kabato (樺戸郡)
1564,Hokkaido (北海道),Urausu (浦臼町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kabato (樺戸郡)
1565,Hokkaido (北海道),Shintotsukawa (新十津川町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kabato (樺戸郡)
1566,Hokkaido (北海道),Moseushi (妹背牛町),town,Hokkaidō (北海道),Hokkaidō (北海道),Uryū (雨竜郡)
1567,Hokkaido (北海道),Chippubetsu (秩父別町),town,Hokkaidō (北海道),Hokkaidō (北海道),Uryū (雨竜郡)
1568,Hokkaido (北海道),Uryū (雨竜町),town,Hokkaidō (北海道),Hokkaidō (北海道),Uryū (雨竜郡)
1569,Hokkaido (北海道),Hokuryū (北竜町),town,Hokkaidō (北海道),Hokkaidō (北海道),Uryū (雨竜郡)
1570,Hokkaido (北海道),Numata (沼田町),town,Hokkaidō (北海道),Hokkaidō (北海道),Uryū (雨竜郡)
1571,Hokkaido (北海道),Tōbetsu (当別町),town,Hokkaidō (北海道),Hokkaidō (北海道),Ishikari (石狩郡)
1572,Hokkaido (北海道),Suttsu (寿都町),town,Hokkaidō (北海道),Hokkaidō (北海道),Suttsu (寿都郡)
1573,Hokkaido (北海道),Kuromatsunai (黒松内町),town,Hokkaidō (北海道),Hokkaidō (北海道),Suttsu (寿都郡)
1574,Hokkaido (北海道),Rankoshi (蘭越町),town,Hokkaidō (北海道),Hokkaidō (北海道),Isoya (磯谷郡)
1575,Hokkaido (北海道),Niseko (ニセコ町),town,Hokkaidō (北海道),Hokkaidō (北海道),Abuta (虻田郡)
1576,Hokkaido (北海道),Kimobetsu (喜茂別町),town,Hokkaidō (北海道),Hokkaidō (北海道),Abuta (虻田郡)
1577,Hokkaido (北海道),Kyōgoku (京極町),town,Hokkaidō (北海道),Hokkaidō (北海道),Abuta (虻田郡)
1578,Hokkaido (北海道),Kutchan (倶知安町),town,Hokkaidō (北海道),Hokkaidō (北海道),Abuta (虻田郡)
1579,Hokkaido (北海道),Kyōwa (共和町),town,Hokkaidō (北海道),Hokkaidō (北海道),Iwanai (岩内郡)
1580,Hokkaido (北海道),Iwanai (岩内町),town,Hokkaidō (北海道),Hokkaidō (北海道),Iwanai (岩内郡)
1581,Hokkaido (北海道),Shakotan (積丹町),town,Hokkaidō (北海道),Hokkaidō (北海道),Shakotan (積丹郡)
1582,Hokkaido (北海道),Furubira (古平町),town,Hokkaidō (北海道),Hokkaidō (北海道),Furubira (古平郡)
1583,Hokkaido (北海道),Niki (仁木町),town,Hokkaidō (北海道),Hokkaidō (北海道),Yoichi (余市郡)
1584,Hokkaido (北海道),Yoichi (余市町),town,Hokkaidō (北海道),Hokkaidō (北海道),Yoichi (余市郡)
1585,Hokkaido (北海道),Toyoura (豊浦町),town,Hokkaidō (北海道),Hokkaidō (北海道),Abuta (虻田郡)
1586,Hokkaido (北海道),Tōyako (洞爺湖町),town,Hokkaidō (北海道),Hokkaidō (北海道),Abuta (虻田郡)
1587,Hokkaido (北海道),Sōbetsu (壮瞥町),town,Hokkaidō (北海道),Hokkaidō (北海道),Usu (有珠郡)
1588,Hokkaido (北海道),Shiraoi (白老町),town,Hokkaidō (北海道),Hokkaidō (北海道),Shiraoi (白老郡)
1589,Hokkaido (北海道),Atsuma (厚真町),town,Hokkaidō (北海道),Hokkaidō (北海道),Yūfutsu (勇払郡)
1590,Hokkaido (北海道),Abira (安平町),town,Hokkaidō (北海道),Hokkaidō (北海道),Yūfutsu (勇払郡)
1591,Hokkaido (北海道),Mukawa (むかわ町),town,Hokkaidō (北海道),Hokkaidō (北海道),Yūfutsu (勇払郡)
1592,Hokkaido (北海道),Hidaka (日高町),town,Hokkaidō (北海道),Hokkaidō (北海道),Saru (沙流郡)
1593,Hokkaido (北海道),Biratori (平取町),town,Hokkaidō (北海道),Hokkaidō (北海道),Saru (沙流郡)
1594,Hokkaido (北海道),Niikappu (新冠町),town,Hokkaidō (北海道),Hokkaidō (北海道),Niikappu (新冠郡)
1595,Hokkaido (北海道),Urakawa (浦河町),town,Hokkaidō (北海道),Hokkaidō (北海道),Urakawa (浦河郡)
1596,Hokkaido (北海道),Samani (様似町),town,Hokkaidō (北海道),Hokkaidō (北海道),Samani (様似郡)
1597,Hokkaido (北海道),Erimo (えりも町),town,Hokkaidō (北海道),Hokkaidō (北海道),Horoizumi (幌泉郡)
1598,Hokkaido (北海道),Shinhidaka (新ひだか町),town,Hokkaidō (北海道),Hokkaidō (北海道),Hidaka (日高郡)
1599,Hokkaido (北海道),Matsumae (松前町),town,Hokkaidō (北海道),Hokkaidō (北海道),Matsumae (松前郡)
1600,Hokkaido (北海道),Fukushima (福島町),town,Hokkaidō (北海道),Hokkaidō (北海道),Matsumae (松前郡)
1601,Hokkaido (北海道),Shiriuchi (知内町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kamiiso (上磯郡)
1602,Hokkaido (北海道),Kikonai (木古内町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kamiiso (上磯郡)
1603,Hokkaido (北海道),Nanae (七飯町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kameda (亀田郡)
1604,Hokkaido (北海道),Shikabe (鹿部町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kayabe (茅部郡)
1605,Hokkaido (北海道),Mori (森町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kayabe (茅部郡)
1606,Hokkaido (北海道),Yakumo (八雲町),town,Hokkaidō (北海道),Hokkaidō (北海道),Futami (二海郡)
1607,Hokkaido (北海道),Oshamambe (長万部町),town,Hokkaidō (北海道),Hokkaidō (北海道),Yamakoshi (山越郡)
1608,Hokkaido (北海道),Esashi (江差町),town,Hokkaidō (北海道),Hokkaidō (北海道),Hiyama (檜山郡)
1609,Hokkaido (北海道),Kaminokuni (上ノ国町),town,Hokkaidō (北海道),Hokkaidō (北海道),Hiyama (檜山郡)
1610,Hokkaido (北海道),Assabu (厚沢部町),town,Hokkaidō (北海道),Hokkaidō (北海道),Hiyama (檜山郡)
1611,Hokkaido (北海道),Otobe (乙部町),town,Hokkaidō (北海道),Hokkaidō (北海道),Nishi (爾志郡)
1612,Hokkaido (北海道),Okushiri (奥尻町),town,Hokkaidō (北海道),Hokkaidō (北海道),Okushiri (奥尻郡)
1613,Hokkaido (北海道),Imakane (今金町),town,Hokkaidō (北海道),Hokkaidō (北海道),Setana (瀬棚郡)
1614,Hokkaido (北海道),Setana (せたな町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kudō (久遠郡)
1615,Hokkaido (北海道),Takasu (鷹栖町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kamikawa (Ishikari) (上川郡 (石狩国))
1616,Hokkaido (北海道),Higashikagura (東神楽町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kamikawa (Ishikari) (上川郡 (石狩国))
1617,Hokkaido (北海道),Tōma (当麻町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kamikawa (Ishikari) (上川郡 (石狩国))
1618,Hokkaido (北海道),Pippu (比布町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kamikawa (Ishikari) (上川郡 (石狩国))
1619,Hokkaido (北海道),Aibetsu (愛別町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kamikawa (Ishikari) (上川郡 (石狩国))
1620,Hokkaido (北海道),Kamikawa (上川町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kamikawa (Ishikari) (上川郡 (石狩国))
1621,Hokkaido (北海道),Higashikawa (東川町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kamikawa (Ishikari) (上川郡 (石狩国))
1622,Hokkaido (北海道),Biei (美瑛町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kamikawa (Ishikari) (上川郡 (石狩国))
1623,Hokkaido (北海道),Kamifurano (上富良野町),town,Hokkaidō (北海道),Hokkaidō (北海道),Sorachi (空知郡)
1624,Hokkaido (北海道),Nakafurano (中富良野町),town,Hokkaidō (北海道),Hokkaidō (北海道),Sorachi (空知郡)
1625,Hokkaido (北海道),Minamifurano (南富良野町),town,Hokkaidō (北海道),Hokkaidō (北海道),Sorachi (空知郡)
1626,Hokkaido (北海道),Horokanai (幌加内町),town,Hokkaidō (北海道),Hokkaidō (北海道),Uryū (雨竜郡)
1627,Hokkaido (北海道),Wassamu (和寒町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kamikawa (Teshio) (上川郡 (天塩国))
1628,Hokkaido (北海道),Kenbuchi (剣淵町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kamikawa (Teshio) (上川郡 (天塩国))
1629,Hokkaido (北海道),Shimokawa (下川町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kamikawa (Teshio) (上川郡 (天塩国))
1630,Hokkaido (北海道),Bifuka (美深町),town,Hokkaidō (北海道),Hokkaidō (北海道),Nakagawa (Teshio) (中川郡 (天塩国))
1631,Hokkaido (北海道),Nakagawa (中川町),town,Hokkaidō (北海道),Hokkaidō (北海道),Nakagawa (Teshio) (中川郡 (天塩国))
1632,Hokkaido (北海道),Mashike (増毛町),town,Hokkaidō (北海道),Hokkaidō (北海道),Mashike (増毛郡)
1633,Hokkaido (北海道),Obira (小平町),town,Hokkaidō (北海道),Hokkaidō (北海道),Rumoi (留萌郡)
1634,Hokkaido (北海道),Tomamae (苫前町),town,Hokkaidō (北海道),Hokkaidō (北海道),Tomamae (苫前郡)
1635,Hokkaido (北海道),Haboro (羽幌町),town,Hokkaidō (北海道),Hokkaidō (北海道),Tomamae (苫前郡)
1636,Hokkaido (北海道),Enbetsu (遠別町),town,Hokkaidō (北海道),Hokkaidō (北海道),Teshio (天塩郡)
1637,Hokkaido (北海道),Teshio (天塩町),town,Hokkaidō (北海道),Hokkaidō (北海道),Teshio (天塩郡)
1638,Hokkaido (北海道),Hamatonbetsu (浜頓別町),town,Hokkaidō (北海道),Hokkaidō (北海道),Esashi (枝幸郡)
1639,Hokkaido (北海道),Nakatonbetsu (中頓別町),town,Hokkaidō (北海道),Hokkaidō (北海道),Esashi (枝幸郡)
1640,Hokkaido (北海道),Esashi (枝幸町),town,Hokkaidō (北海道),Hokkaidō (北海道),Esashi (枝幸郡)
1641,Hokkaido (北海道),Toyotomi (豊富町),town,Hokkaidō (北海道),Hokkaidō (北海道),Teshio (天塩郡)
1642,Hokkaido (北海道),Horonobe (幌延町),town,Hokkaidō (北海道),Hokkaidō (北海道),Teshio (天塩郡)
1643,Hokkaido (北海道),Rebun (礼文町),town,Hokkaidō (北海道),Hokkaidō (北海道),Rebun (礼文郡)
1644,Hokkaido (北海道),Rishiri (利尻町),town,Hokkaidō (北海道),Hokkaidō (北海道),Rishiri (利尻郡)
1645,Hokkaido (北海道),Rishirifuji (利尻富士町),town,Hokkaidō (北海道),Hokkaidō (北海道),Rishiri (利尻郡)
1646,Hokkaido (北海道),Bihoro (美幌町),town,Hokkaidō (北海道),Hokkaidō (北海道),Abashiri (網走郡)
1647,Hokkaido (北海道),Tsubetsu (津別町),town,Hokkaidō (北海道),Hokkaidō (北海道),Abashiri (網走郡)
1648,Hokkaido (北海道),Ōzora (大空町),town,Hokkaidō (北海道),Hokkaidō (北海道),Abashiri (網走郡)
1649,Hokkaido (北海道),Shari (斜里町),town,Hokkaidō (北海道),Hokkaidō (北海道),Shari (斜里郡)
1650,Hokkaido (北海道),Kiyosato (清里町),town,Hokkaidō (北海道),Hokkaidō (北海道),Shari (斜里郡)
1651,Hokkaido (北海道),Koshimizu (小清水町),town,Hokkaidō (北海道),Hokkaidō (北海道),Shari (斜里郡)
1652,Hokkaido (北海道),Kunneppu (訓子府町),town,Hokkaidō (北海道),Hokkaidō (北海道),Tokoro (常呂郡)
1653,Hokkaido (北海道),Oketo (置戸町),town,Hokkaidō (北海道),Hokkaidō (北海道),Tokoro (常呂郡)
1654,Hokkaido (北海道),Saroma (佐呂間町),town,Hokkaidō (北海道),Hokkaidō (北海道),Tokoro (常呂郡)
1655,Hokkaido (北海道),Engaru (遠軽町),town,Hokkaidō (北海道),Hokkaidō (北海道),Monbetsu (紋別郡)
1656,Hokkaido (北海道),Yūbetsu (湧別町),town,Hokkaidō (北海道),Hokkaidō (北海道),Monbetsu (紋別郡)
1657,Hokkaido (北海道),Takinoue (滝上町),town,Hokkaidō (北海道),Hokkaidō (北海道),Monbetsu (紋別郡)
1658,Hokkaido (北海道),Okoppe (興部町),town,Hokkaidō (北海道),Hokkaidō (北海道),Monbetsu (紋別郡)
1659,Hokkaido (北海道),Ōmu (雄武町),town,Hokkaidō (北海道),Hokkaidō (北海道),Monbetsu (紋別郡)
1660,Hokkaido (北海道),Otofuke (音更町),town,Hokkaidō (北海道),Hokkaidō (北海道),Katō (河東郡)
1661,Hokkaido (北海道),Shihoro (士幌町),town,Hokkaidō (北海道),Hokkaidō (北海道),Katō (河東郡)
1662,Hokkaido (北海道),Kamishihoro (上士幌町),town,Hokkaidō (北海道),Hokkaidō (北海道),Katō (河東郡)
1663,Hokkaido (北海道),Shikaoi (鹿追町),town,Hokkaidō (北海道),Hokkaidō (北海道),Katō (河東郡)
1664,Hokkaido (北海道),Shintoku (新得町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kamikawa (Tokachi) (上川郡)
1665,Hokkaido (北海道),Shimizu (清水町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kamikawa (Tokachi) (上川郡)
1666,Hokkaido (北海道),Memuro (芽室町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kasai (河西郡)
1667,Hokkaido (北海道),Taiki (大樹町),town,Hokkaidō (北海道),Hokkaidō (北海道),Hiroo (広尾郡)
1668,Hokkaido (北海道),Hiroo (広尾町),town,Hokkaidō (北海道),Hokkaidō (北海道),Hiroo (広尾郡)
1669,Hokkaido (北海道),Makubetsu (幕別町),town,Hokkaidō (北海道),Hokkaidō (北海道),Nakagawa (Tokachi) (中川郡 (十勝))
1670,Hokkaido (北海道),Ikeda (池田町),town,Hokkaidō (北海道),Hokkaidō (北海道),Nakagawa (Tokachi) (中川郡 (十勝))
1671,Hokkaido (北海道),Toyokoro (豊頃町),town,Hokkaidō (北海道),Hokkaidō (北海道),Nakagawa (Tokachi) (中川郡 (十勝))
1672,Hokkaido (北海道),Honbetsu (本別町),town,Hokkaidō (北海道),Hokkaidō (北海道),Nakagawa (Tokachi) (中川郡 (十勝))
1673,Hokkaido (北海道),Ashoro (足寄町),town,Hokkaidō (北海道),Hokkaidō (北海道),Ashoro (足寄郡)
1674,Hokkaido (北海道),Rikubetsu (陸別町),town,Hokkaidō (北海道),Hokkaidō (北海道),Ashoro (足寄郡)
1675,Hokkaido (北海道),Urahoro (浦幌町),town,Hokkaidō (北海道),Hokkaidō (北海道),Tokachi (十勝郡)
1676,Hokkaido (北海道),Kushiro (釧路町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kushiro (釧路郡)
1677,Hokkaido (北海道),Akkeshi (厚岸町),town,Hokkaidō (北海道),Hokkaidō (北海道),Akkeshi (厚岸郡)
1678,Hokkaido (北海道),Hamanaka (浜中町),town,Hokkaidō (北海道),Hokkaidō (北海道),Akkeshi (厚岸郡)
1679,Hokkaido (北海道),Shibecha (標茶町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kawakami (川上郡)
1680,Hokkaido (北海道),Teshikaga (弟子屈町),town,Hokkaidō (北海道),Hokkaidō (北海道),Kawakami (川上郡)
1681,Hokkaido (北海道),Shiranuka (白糠町),town,Hokkaidō (北海道),Hokkaidō (北海道),Shiranuka (白糠郡)
1682,Hokkaido (北海道),Betsukai (別海町),town,Hokkaidō (北海道),Hokkaidō (北海道),Notsuke (野付郡)
1683,Hokkaido (北海道),Nakashibetsu (中標津町),town,Hokkaidō (北海道),Hokkaidō (北海道),Shibetsu (標津郡)
1684,Hokkaido (北海道),Shibetsu (標津町),town,Hokkaidō (北海道),Hokkaidō (北海道),Shibetsu (標津郡)
1685,Hokkaido (北海道),Rausu (羅臼町),town,Hokkaidō (北海道),Hokkaidō (北海道),Menashi (目梨郡)
1686,Hokkaido (北海道),Shinshinotsu (新篠津村),village,Hokkaidō (北海道),Hokkaidō (北海道),Ishikari (石狩郡)
1687,Hokkaido (北海道),Shimamaki (島牧村),village,Hokkaidō (北海道),Hokkaidō (北海道),Shimamaki (島牧郡)
1688,Hokkaido (北海道),Makkari (真狩村),village,Hokkaidō (北海道),Hokkaidō (北海道),Abuta (虻田郡)
1689,Hokkaido (北海道),Rusutsu (留寿都村),village,Hokkaidō (北海道),Hokkaidō (北海道),Abuta (虻田郡)
1690,Hokkaido (北海道),Tomari (泊村),village,Hokkaidō (北海道),Hokkaidō (北海道),Furuu (古宇郡)
1691,Hokkaido (北海道),Kamoenai (神恵内村),village,Hokkaidō (北海道),Hokkaidō (北海道),Furuu (古宇郡)
1692,Hokkaido (北海道),Akaigawa (赤井川村),village,Hokkaidō (北海道),Hokkaidō (北海道),Yoichi (余市郡)
1693,Hokkaido (北海道),Shimukappu (占冠村),village,Hokkaidō (北海道),Hokkaidō (北海道),Yufutsu (勇払郡)
1694,Hokkaido (北海道),Otoineppu (音威子府村),village,Hokkaidō (北海道),Hokkaidō (北海道),Nakagawa (Teshio) (中川郡 (天塩国))
1695,Hokkaido (北海道),Shosanbetsu (初山別村),village,Hokkaidō (北海道),Hokkaidō (北海道),Tomamae (苫前郡)
1696,Hokkaido (北海道),Sarufutsu (猿払村),village,Hokkaidō (北海道),Hokkaidō (北海道),Soya (宗谷郡)
1697,Hokkaido (北海道),Nishiokoppe (西興部村),village,Hokkaidō (北海道),Hokkaidō (北海道),Monbetsu (紋別郡)
1698,Hokkaido (北海道),Nakasatsunai (中札内村),village,Hokkaidō (北海道),Hokkaidō (北海道),Kasai (河西郡)
1699,Hokkaido (北海道),Sarabetsu (更別村),village,Hokkaidō (北海道),Hokkaidō (北海道),Kasai (河西郡)
1700,Hokkaido (北海道),Tsurui (鶴居村),village,Hokkaidō (北海道),Hokkaidō (北海道),Akan (阿寒郡)
1701,Okinawa (沖繩縣),Naha (那覇市),city,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Naha (那覇市)
1702,Okinawa (沖繩縣),Ishigaki (石垣市),city,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Ishigaki (石垣市)
1703,Okinawa (沖繩縣),Ginowan (宜野湾市),city,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Ginowan (宜野湾市)
1704,Okinawa (沖繩縣),Urasoe (浦添市),city,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Urasoe (浦添市)
1705,Okinawa (沖繩縣),Nago (名護市),city,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Nago (名護市)
1706,Okinawa (沖繩縣),Itoman (糸満市),city,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Itoman (糸満市)
1707,Okinawa (沖繩縣),Okinawa (沖縄市),city,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Okinawa (沖縄市)
1708,Okinawa (沖繩縣),Tomigusuku (豊見城市),city,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Tomigusuku (豊見城市)
1709,Okinawa (沖繩縣),Uruma (うるま市),city,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Uruma (うるま市)
1710,Okinawa (沖繩縣),Miyakojima (宮古島市),city,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Miyakojima (宮古島市)
1711,Okinawa (沖繩縣),Nanjō (南城市),city,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Nanjō (南城市)
1712,Okinawa (沖繩縣),Motobu (本部町),town,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Kunigami (国頭郡)
1713,Okinawa (沖繩縣),Kin (金武町),town,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Kunigami (国頭郡)
1714,Okinawa (沖繩縣),Kadena (嘉手納町),town,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Nakagami (中頭郡)
1715,Okinawa (沖繩縣),Chatan (北谷町),town,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Nakagami (中頭郡)
1716,Okinawa (沖繩縣),Nishihara (西原町),town,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Nakagami (中頭郡)
1717,Okinawa (沖繩縣),Yonabaru (与那原町),town,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Shimajiri (島尻郡)
1718,Okinawa (沖繩縣),Haebaru (南風原町),town,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Shimajiri (島尻郡)
1719,Okinawa (沖繩縣),Kumejima (久米島町),town,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Shimajiri (島尻郡)
1720,Okinawa (沖繩縣),Yaese (八重瀬町),town,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Shimajiri (島尻郡)
1721,Okinawa (沖繩縣),Taketomi (竹富町),town,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Yaeyama (八重山郡)
1722,Okinawa (沖繩縣),Yonaguni (与那国町),town,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Yaeyama (八重山郡)
1723,Okinawa (沖繩縣),Kunigami (国頭村),village,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Oshima (大島郡)
1724,Okinawa (沖繩縣),Ōgimi (大宜味村),village,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Oshima (大島郡)
1725,Okinawa (沖繩縣),Higashi (東村),village,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Oshima (大島郡)
1726,Okinawa (沖繩縣),Nakijin (今帰仁村),village,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Oshima (大島郡)
1727,Okinawa (沖繩縣),Onna (恩納村),village,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Oshima (大島郡)
1728,Okinawa (沖繩縣),Ginoza (宜野座村),village,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Oshima (大島郡)
1729,Okinawa (沖繩縣),Ie (伊江村),village,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Oshima (大島郡)
1730,Okinawa (沖繩縣),Yomitan (読谷村),village,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Nakagami (中頭郡)
1731,Okinawa (沖繩縣),Kitanakagusuku (北中城村),village,Kyūshū (冲绳),Ryūkyū Islands (冲绳),Nakagami (中頭郡)
